tk,buy_hold_sharpe,buy_hold_dd,buy_hold_cagr,trend_sharpe,trend_dd,trend_cagr,voltgt_sharpe,voltgt_dd,voltgt_cagr,trend_voltgt_sharpe,trend_voltgt_dd,trend_voltgt_cagr
HRS,1.2966087463811788,-0.20670535138620205,0.26843568193401235,0.566992157814666,-0.3384873022797783,0.07276943640939604,1.2484080366274126,-0.19788883546458458,0.17975186637318075,0.6386181344169388,-0.22286973167489066,0.06475065956206927
HSIC,0.6248822755941984,-0.2871308356112987,0.10386942138140598,0.17724227589263997,-0.2508024202358816,0.01459166133479406,0.5270005078057254,-0.18728107345227052,0.06562223501313946,-0.041995529046935945,-0.20701399939641418,-0.009895251146152306
HST,0.24220530799900705,-0.473078503904644,0.029652129741060573,-0.01376365034690468,-0.2246900238487075,-0.010777598151094137,0.0015304491249050064,-0.3100047693980229,-0.008846046654767847,-0.11221833685397467,-0.19175792067871245,-0.014621981102241444
HSY,0.318033661592792,-0.24787867846181488,0.043147071034230766,-0.7127871708833557,-0.47021594729380134,-0.09891918010950984,0.2754886203856019,-0.22566891005049083,0.0308844664878154,-0.6476313798382721,-0.37348510045103134,-0.0759452332200079
HUM,1.0273629976195071,-0.2863391029220175,0.26679957393039677,0.7707215832644196,-0.3419890233465057,0.15506463200342835,0.9706498840356035,-0.19995674178394052,0.14785581969872097,0.6411129187368977,-0.190047525165437,0.07895818882905825
IBM,-0.1928843301351993,-0.4538924930491197,-0.05278285157620677,-0.05284772939362531,-0.14536454357028605,-0.006123064862551875,-0.4228309119025676,-0.42002918165472114,-0.0686641636338462,-0.32548375073958896,-0.1480772380712232,-0.022010694446375934
ICE,0.9198401750135067,-0.19475902027916825,0.1898290173844832,-0.12250354148928415,-0.4211516683690649,-0.035494588512105185,0.7328346772133858,-0.1548501677461933,0.09763995493533884,-0.20810794760489404,-0.33412807501155206,-0.030725718391528156
IDXX,1.1924274120414788,-0.2582305758410155,0.3051891994506182,0.9883117852632602,-0.29544000254448677,0.1971256418857974,1.1661404799505877,-0.16707600285177815,0.19155109797881376,0.963371120374689,-0.16597850717902896,0.13084694559562227
IFF,0.785241775304379,-0.19381688466111735,0.14182792840929714,0.3298984685295476,-0.18388214941727443,0.03693706948756059,0.57592376459825,-0.13902497630278077,0.07262077626460473,0.127688649503527,-0.17349414744859548,0.008001296739627684
ILMN,0.9656944594814552,-0.4916256978585122,0.3423029398663213,0.7590634856776401,-0.27007909101036,0.1608743329735529,1.0000659806385583,-0.22783001987339235,0.16664718367652487,0.7677001912550049,-0.13219154453079685,0.07712520765980435
INCY,0.8889152942384501,-0.5204229101696203,0.3641791156178176,0.24673817118043212,-0.4304786017404275,0.0280264018847578,0.7950284347095727,-0.1738341411333857,0.10903552277934692,0.4098426804441085,-0.1491889786273074,0.03531506934549489
INFO,0.7925844579497751,-0.22016308376575244,0.15562813283262278,0.6060341400481297,-0.1463072170738562,0.09088221888877945,0.6232869884876193,-0.16072865910604917,0.09021809855004781,0.5748377776279187,-0.12705142989900708,0.07249931171968882
INTC,0.8039893643233216,-0.3132466153437755,0.16597619731052138,0.49584937900335996,-0.2990114457178795,0.07141721338140838,0.919474008009911,-0.20317230552702314,0.1314647208819113,0.7108674396863426,-0.1889211905683843,0.07864315722478854
INTU,1.0386696109143225,-0.2611470860314524,0.21301302090415875,0.5693936537315161,-0.2973320677776483,0.08158921478725856,0.8992989152961746,-0.15417669401682776,0.12636935780551606,0.42519344801032516,-0.22543847143621287,0.04538587606347133
IP,0.40416402374551275,-0.43427678416391746,0.06831987665928918,0.16255936644702423,-0.2242111786222133,0.013009300595944628,0.3653176711618333,-0.2566557723137636,0.04120517318842287,0.19410974048662819,-0.15893236649417064,0.014262029245465158
IPG,0.6125114385070145,-0.2784513101290572,0.11883646657814584,-0.027522276185014384,-0.26143991922729615,-0.01818299223014619,0.3634567313922639,-0.17409287420772235,0.04254053640522382,-0.21380133502330695,-0.22805983629474513,-0.029612772892624428
IQV,0.9415147490207882,-0.2931731984829332,0.19533627407604315,0.6939794335637239,-0.24651592769181452,0.10690783092856226,1.0082858346821957,-0.18345775128182518,0.13625550476986437,0.9524674890472108,-0.11791810168241346,0.10479531525606123
IR,0.5776509708350889,-0.31671800616074075,0.1130283533379215,0.48712256347246546,-0.15251307841279815,0.056919889888624065,0.10515196987100867,-0.3534636356660966,0.003096919273323895,0.1840809457197721,-0.14789368799520164,0.013373135485607923
IRM,0.1055170680915199,-0.40228766123144355,-0.0063377789859849765,0.16061836575955352,-0.19596881718565118,0.013319074167862155,-0.04664568479450731,-0.2776315927148387,-0.02335048335431167,0.08911720191754142,-0.15675446073546617,0.0034611643210540333
ISRG,0.6615525203168546,-0.39486825170616857,0.15700847042992505,0.8936310838595004,-0.1945601005164045,0.14599143728281372,1.02145814048586,-0.19981560941745713,0.16067861920237214,0.9765155274624768,-0.0986896579665324,0.108093081279927
IT,0.9245191939336693,-0.1693162976689755,0.1917895292057885,0.38457201545765396,-0.200282378861375,0.05460377745499767,0.7917838061188336,-0.16880461718106976,0.11603820016350475,0.3010649024185311,-0.201954779765524,0.03137528197746242
ITW,1.2606292271284565,-0.19757539324717033,0.2114980489689271,0.983965044007037,-0.10869989186151663,0.11587304610299198,1.0597626609973274,-0.15421455214156865,0.1359320039294727,0.7845281299213992,-0.09917592415289367,0.07870806902101712
IVZ,0.28814767795575985,-0.4465949820788533,0.04152306768891556,-0.314641053330981,-0.2903914039712333,-0.051130025097093856,0.10909522476819701,-0.27370766743282293,0.005518362567624502,-0.30242574085271334,-0.2223910508133562,-0.03216713017412687
JBHT,0.6480890287033934,-0.29141304347826014,0.11315488268058704,-0.15990176555315186,-0.34637854599293294,-0.029963323118474494,0.5164258424779059,-0.1993729254274451,0.06148859631155301,-0.21721370070720236,-0.28639099963823744,-0.02512553495015346
JCI,0.25266307789389786,-0.35837382731884637,0.03148379855489303,-0.1080120816632724,-0.2180477871097084,-0.017119200764548537,-0.06243029908949548,-0.3157926554618883,-0.01884660280972783,-0.3604427632358435,-0.23176057777465187,-0.030238945755187596
JEC,0.3839620755045489,-0.47522825924262724,0.06554751634868095,0.34814412998005523,-0.19281292730195176,0.041158559995624566,0.11404489823330949,-0.3396347047427186,0.006105136784247955,0.16441083804301643,-0.1396599666505972,0.011071191850062556
JNJ,0.8488055439203711,-0.16814889520491383,0.11748702592008176,0.42724914104033196,-0.14327511145955973,0.03905536325950032,0.8444998648090188,-0.16244277988282507,0.09964855581097565,0.5399602727023596,-0.12883222537149697,0.045737137187095156
JNPR,0.25000370946164874,-0.34098665839280173,0.030630074874174795,-0.07088272046610865,-0.30940975888299205,-0.02417386007621436,-0.06249007721796357,-0.28334083408709554,-0.02159142249823809,-0.18494989530108044,-0.21808061451871485,-0.023689776280196084
JPM,0.9292917602193295,-0.24272260273972512,0.18372582534793702,0.4671015839219841,-0.2820530947368066,0.05886232535615399,0.8300203968387557,-0.14463188513216563,0.10898222871733987,0.5108639960017548,-0.15919198088209718,0.051429004394765165
JWN,0.06592425109257687,-0.5602526724975707,-0.02457413941556863,-0.28903553719282155,-0.34527761752835406,-0.04757332269566228,0.07278059878639714,-0.3370209648181728,-0.00011653408520151398,-0.311166365243938,-0.22271773861252164,-0.028551953660068352
K,0.18646392224685218,-0.3231777420096572,0.017406775838000987,0.020314658922605998,-0.21713510510195577,-0.0038055985103434553,0.01979254878664462,-0.2431910351719231,-0.006279819733875813,-0.0938764171343233,-0.1992677203299178,-0.01140523596032228
KEY,0.7707635740751256,-0.3610223642172524,0.17194407543244572,0.4077958893772286,-0.16870472990783458,0.05047813276452451,0.566373697821153,-0.20157174974946634,0.07068298245386528,0.15942749816766644,-0.1238846007259693,0.010590191487426681
KIM,-0.2847934164366739,-0.5486478085172524,-0.07604814117916758,0.23298883686103847,-0.18297709171541343,0.018823989856955103,-0.3471554502444168,-0.40806473740585636,-0.053180836445485546,0.34392013207942895,-0.11490301730514851,0.02375530126922043
KLAC,0.5828542927709621,-0.44975053456878145,0.12679603570294584,0.2861878306710611,-0.2512396971089462,0.03688761022138909,0.5824827355549418,-0.3327953203549032,0.08166174554984562,0.45403916611548495,-0.19558835299721145,0.05085642809232915
KMB,0.3444492670213718,-0.2045898790993984,0.04337118237399218,-0.18286796927550614,-0.1791959608872068,-0.022742428478414567,0.1585912014899189,-0.18765632900955387,0.012282854690718326,-0.3172567451121557,-0.1917619217116755,-0.02920822397794709
KMI,-0.36206913242768224,-0.7305362351357418,-0.14411749215952163,0.08769687341787515,-0.18580114482372467,0.003131586156234434,-0.5775347760574852,-0.4303047168124904,-0.0856566356681231,0.019637076383850347,-0.13647371634562933,-0.0011881713111198122
KMX,0.48829574715130913,-0.4359694901645931,0.10477317084028126,-0.08370167899870959,-0.2746267227847511,-0.02895949552500765,0.24721932005495384,-0.24205240529757832,0.026353496997904458,-0.20780067260221333,-0.2138818168910016,-0.02618573766034049
KO,0.2683393550750614,-0.15257639973232207,0.028274573577564466,-0.2117467749745961,-0.1625272525736443,-0.023617249861367595,0.12372516697171491,-0.16773429398793982,0.007659210262726424,-0.32859747012079543,-0.17932708796704588,-0.029379977934521406
KORS,0.2630109246389536,-0.668970352564103,0.029784717098682023,0.057107680260627305,-0.4173865903964695,-0.004970973657486999,-0.11296754899901429,-0.5606036332789917,-0.03879884506795217,-0.07341165109986193,-0.2512106828671178,-0.01070197143421392
KR,0.7093366547435459,-0.5323639774859275,0.15460876211092844,0.6212754816675641,-0.24335293896649235,0.07680182331525232,0.6072785191031148,-0.3173722466776774,0.0840641247995193,0.7148571505478981,-0.13030104003615528,0.06462869236765378
KSS,0.358327842044571,-0.5638042241052228,0.0647080046664188,0.09588544454361483,-0.42408641060524366,-0.00010853558036183486,0.29525427128927134,-0.3461514622203473,0.03314525618498321,0.09981989944829413,-0.2036371673970191,0.004830984563960916
KSU,0.22445607801037035,-0.488798856053384,0.024111750156526446,-0.9138322907157622,-0.546443284516045,-0.13207672226979572,0.11491616138459454,-0.28646607977634997,0.006135096113808691,-0.8875723161419661,-0.39399934970593076,-0.08068052288882066
L,0.1909922006596411,-0.30467479674796905,0.01768342909037468,0.3377429875243306,-0.09857837635615407,0.0250149710686689,0.029951181842672703,-0.2760748596023638,-0.004073623931558523,0.2694261795232616,-0.0863300525698879,0.017719985647824288
LB,0.1980865813047218,-0.6401915785272406,0.014031705228695124,-0.2505252047011487,-0.32573154989844766,-0.0456053953473593,0.13173280225049894,-0.3852368980712477,0.008549838871566129,-0.21653539264842472,-0.16335078931489888,-0.019772669138041765
LEG,0.5386395480373695,-0.25901960784313593,0.09025109304311263,0.18298881204223252,-0.31170400982428925,0.015491485804642213,0.2223298581557129,-0.17449213058151913,0.021503214511377156,-0.05345171431585193,-0.2554275243732892,-0.009924043374769265
LEN,0.4553372465453287,-0.3200220183486233,0.09242979159741016,0.16310720441212292,-0.29714662987560747,0.013255584224945993,0.41743915939113935,-0.17385944518906238,0.04792252676499653,0.15709771556663465,-0.14957947678711037,0.010472034606340719
LH,0.7522859432111313,-0.21251365267592548,0.13481026341792202,0.2931240065855335,-0.19338219112637423,0.03238827795586574,0.654084900208795,-0.16824123212453657,0.08563518782225632,0.3228092767406874,-0.15096968159162127,0.030032115893028344
LKQ,0.5482557176401512,-0.3018310691080919,0.11219891141955762,-0.20451713145084474,-0.31739386582358187,-0.035165347720978124,0.6124110594896891,-0.1911941144847361,0.08393040981326827,-0.1629222544524898,-0.2117870703297473,-0.018698557233013835
LLL,1.0911830569142666,-0.2330849702716944,0.2177784344587581,0.5158250578776233,-0.3188854406831044,0.07081295542234312,0.897454757961286,-0.2315449826761986,0.13045774166370872,0.2975436097657561,-0.29810779816675026,0.029926625317436617
LLY,0.4481353121997167,-0.26683707490553465,0.07399863724242572,0.18723513522124818,-0.2856364062697119,0.017209168834987354,0.5407238050147538,-0.1494951398552622,0.06696663461624786,0.2823133185184889,-0.17225126226546694,0.024019835947705737
LMT,1.7889441939430921,-0.13500938086303893,0.31508681286031437,1.1102074096002612,-0.16934661833548836,0.15809490227176703,1.7008598289175672,-0.11768587615229786,0.23562549724284865,1.0590575237246853,-0.12762616072951993,0.11863605837932711
LNC,0.8417600731414182,-0.5007299270072989,0.21720138818347956,0.2664428681404891,-0.26758032216854843,0.03126514993592577,0.5391419840029007,-0.24180282756762062,0.06696395443953351,0.129878093777605,-0.1790853643964353,0.008107968508186847
LNT,0.3965402103513866,-0.5236572037851523,0.10106377053537718,-0.31756287233432023,-0.6042053314570931,-0.11806851177184519,0.025187385299500067,-0.3589173902480638,-0.01689077245238113,-0.3380903017989893,-0.4648993893538348,-0.07438920886065303
LOW,0.9860221896344498,-0.20870508801543264,0.20720377620840114,0.019270754826237753,-0.3909957546253714,-0.00845924031162637,0.8308702350532888,-0.15844151648220395,0.1119262183951133,-0.1512989696120619,-0.31113463486394244,-0.021986828465328734
LRCX,1.146276951549763,-0.2688210227272734,0.32193082138167695,0.8935947714220817,-0.25110492053395383,0.1858647076845863,1.155555367775181,-0.14049271462628066,0.1645859050316678,0.9026279956890162,-0.15190276865690833,0.10330664247353738
LUK,0.05725261098225801,-0.5512422360248439,-0.013234942787127002,0.18010956441260373,-0.20379333598965854,0.013231912623856479,-0.2864663842217754,-0.39605075308303095,-0.0471831330315986,-0.19548959563381935,-0.18451176383403878,-0.016112524012067198
LUV,1.2992016060969673,-0.3113428389018936,0.37895985948811606,0.6733094379851184,-0.3852340415707498,0.12689039159001236,1.250812066286932,-0.14550672923698083,0.18189562544851845,0.6065817453773956,-0.17664497287982728,0.06179533864558806
LYB,0.5523091942121898,-0.38380312418186624,0.1218594134338784,0.5562809736867776,-0.2549734185237629,0.06956123201249964,0.7685317719379552,-0.23165386234828378,0.1003390833305502,0.8506490946883717,-0.13671544842159566,0.07760691326592539
M,-0.1295769254349025,-0.7592032967032969,-0.09124657032543604,-0.005678165378042122,-0.25244050523558925,-0.009965702190851022,-0.21706483245445002,-0.47543229903618067,-0.04419102469155067,0.0975035218841089,-0.1156310299781429,0.004733940479842991
MA,1.2685753370874722,-0.2054187192118221,0.263734055853855,0.31680538790742296,-0.3099943872532568,0.03718334761984399,1.3891574287206454,-0.12746030989768975,0.19548419574194953,0.4183194485703876,-0.247987323938632,0.04010722672294542
MAA,0.3986657005846583,-0.21637640193307273,0.05761555123252715,-0.020058274141172006,-0.3221103063111872,-0.012101521662048254,0.19972660776267107,-0.18488045806081788,0.017768538004977685,-0.2002684339723295,-0.2717663613833554,-0.024965985669714974
MAC,0.08842047755254628,-0.4444093160501641,-0.0047571746972844275,0.14532487773699101,-0.2824198208615234,0.010433508725314233,0.011778226775284053,-0.29851197777628335,-0.008410375957156768,0.20631076553904157,-0.16083301542368766,0.014100608157675554
MAR,1.262753999039047,-0.3118000707296946,0.27843339172103,1.7130349864711465,-0.1482401656314699,0.2577708797022751,1.3223407612471219,-0.200472220607407,0.1877724688070197,1.6763155779557068,-0.11972477880698484,0.18342170478218733
MAS,0.7851653091505514,-0.2308196721311473,0.19165603239072948,0.173259495632243,-0.23889261376322923,0.014828298281139407,0.41912633082836714,-0.1380739719757833,0.04953347399220953,0.061761801967823306,-0.22445597250174476,0.00037172843428701086
MAT,-0.3820539181771776,-0.7273107486407364,-0.15886361442303587,0.07570011666113019,-0.16697078916705754,0.0020012721095623576,-0.7629345241454856,-0.5735426708647109,-0.12578512704333644,-0.1539038456730683,-0.11612281255339485,-0.011392685036110017
MCD,0.8270820946923918,-0.15980243161094265,0.11820384373271664,0.5106558357014416,-0.20198724203165963,0.04962460734000729,0.7220902030128268,-0.14416653368903054,0.08703479457416341,0.5588934575727779,-0.15305505310258116,0.04860074363898814
MCHP,0.8072726305459023,-0.24499141385231782,0.17933906377630682,0.5865455203680516,-0.23681248613216588,0.09031678041521696,0.6094637805546482,-0.18461617907928785,0.07889431689587889,0.4873995067900251,-0.1768128084831483,0.04822658969458593
MCK,0.43392765611980116,-0.4887332646755914,0.08057688616286551,0.20768176931787738,-0.27137253601085987,0.01838268568820256,0.08923373858818871,-0.46597209652035887,-0.0006093409952923068,0.17972435126185884,-0.2099387388984134,0.012051928432394554
MCO,1.3083328198588597,-0.3051372896368463,0.2955704894226481,0.8172136427045659,-0.23628639897838166,0.11038521597884543,1.0870530361297601,-0.17953843716576845,0.14967476921324518,0.7888676556581741,-0.17037736431556216,0.08193347985205901
MDLZ,0.5465433001451446,-0.22582019599488679,0.09690508705554168,-0.740843155565347,-0.47115473716523804,-0.10085636717048796,0.4477499682511023,-0.1534082256055075,0.054841384550189165,-0.747621775092122,-0.37548375822568003,-0.0729328095639562
MDT,0.6949644961923829,-0.20591542959964204,0.1156880843076078,0.11383757388281288,-0.28677023996870943,0.006448160249885149,0.7160256718796174,-0.15376573212154843,0.08952184517112349,-0.06821445123469662,-0.25969130495637693,-0.010978514298241593
MET,0.30617304482897645,-0.3897746967071062,0.04632612733828889,-0.5593424600192747,-0.37233276816908345,-0.08421698949707235,0.16188919034149912,-0.2137542038770427,0.012962828684801808,-0.6712573584699496,-0.30108882399134895,-0.06600955407825448
MGM,0.756063800336081,-0.41669601972525583,0.20785535862834537,0.4887483014237155,-0.2339974323804923,0.08192249748347513,0.6110076347066989,-0.27479755928781213,0.07728352123085203,0.5029862717720969,-0.12658987415922862,0.047026700925985265
MHK,0.932933412424064,-0.28178677897127713,0.21056542194430272,0.1766414001523427,-0.30532387010138173,0.015487081618733578,0.6980947400380614,-0.16270837905718272,0.08861506052021029,0.17640925477740027,-0.20923839907963615,0.013091642733915387
MKC,0.6592405902927782,-0.170822826188475,0.1005604989956086,0.06483198219317694,-0.26029693033632384,0.0004666773884742792,0.3774047093057788,-0.1572139617438172,0.04230462066528973,-0.03549758105298935,-0.21370666266034,-0.0077794132981053865
MLM,0.6970276467000563,-0.3371480369384169,0.1739664442648381,0.19761096593202973,-0.3098280113531162,0.019686216694051017,0.3909193520753423,-0.16358485635543107,0.046091777468717954,0.1791188432719941,-0.12507551560722618,0.01366711252681485
MMC,1.1542718071934335,-0.14288101604278136,0.17616015160430165,0.8164855891425103,-0.08935201448636898,0.09328017159241542,1.0461607513012594,-0.12294961129161008,0.13054221486255635,0.7030909152104979,-0.08569453111791747,0.07020077114666146
MMM,1.1377165568961591,-0.19671554252199297,0.17862331046477564,0.6462437490553832,-0.11657754010695176,0.06925753095709197,1.0062347696041245,-0.1704503983469816,0.1268589600276253,0.5647061744057644,-0.11315596775423797,0.05258237564009849
MNST,1.0649939464947478,-0.2569638175344322,0.328851045875276,0.675648453497929,-0.29572130198614655,0.14248934878985242,1.089418776829421,-0.1805023224023008,0.17180307120035354,0.7614774626741923,-0.20365908916614772,0.08789805088422997
MO,0.88775346393686,-0.21219920216188404,0.14022850014496502,0.6264086274407679,-0.13859220177583298,0.07516389219258901,0.8280486457780545,-0.17153328195006368,0.10660962468054613,0.5597726744461148,-0.1246198790800972,0.056102352285503754
MON,0.27820130206215454,-0.3441963228911883,0.03553171089134777,-0.07628337816195206,-0.2654882903450525,-0.012523382753336754,0.35764828283990363,-0.2142613596125713,0.037553551342552005,0.04630621665103543,-0.20658805285891613,0.0005094892734645029
MOS,-0.38960769076122603,-0.6984447900466559,-0.16305696923995616,-0.3379211706755763,-0.2213680401967214,-0.036653145731267656,-0.5504882258313036,-0.4285265219159453,-0.08138266008712958,-0.7290590920920466,-0.17047362315529613,-0.0323963829467343
MPC,0.44378676270798456,-0.48213683855746536,0.09854222575068095,0.26437993107658964,-0.30901641520994805,0.03514753352479438,0.4578746134077275,-0.18080928641725103,0.056381649080593954,0.37630508829989995,-0.17163698782713077,0.03563224237715845
MRK,0.38909040277746354,-0.23179438362684313,0.0630560505340525,-0.12367546962506858,-0.2988551798609045,-0.027567295640110512,0.262778946243646,-0.22516698745805985,0.02922338884072251,-0.14257328388630805,-0.23856047316712337,-0.024032538883491106
MRO,-0.08470974884277452,-0.8385704005756773,-0.13929462369846446,-0.19478785350809927,-0.3149944187397271,-0.042102941121858306,-0.1427391998887347,-0.4197247047527288,-0.03178433295392458,-0.23830383816318074,-0.188030549780134,-0.01669767793066823
MS,0.7854509431127964,-0.4649728663048831,0.1855792560895333,0.7769339566191203,-0.15077317323513173,0.12232347243995068,0.8491148457157532,-0.2484379134470006,0.11233159110954682,0.7651846422227015,-0.10550369098711077,0.0781952783840183
MSFT,1.160549948747724,-0.1878653497278775,0.26651357064711245,0.5334055562217815,-0.3693938459000786,0.07824838153113456,1.2420866959296484,-0.1453302623781969,0.1876407321453586,0.723837386183835,-0.24732029822778767,0.08035666379515138
MSI,0.6508717979337263,-0.18871428571428583,0.11240988553053222,0.4130030165552799,-0.14090039639350893,0.04860740676082487,0.35380737394959233,-0.19026240189197297,0.04243018119203579,0.07050096839557578,-0.20238661278817782,0.0018152292658519809
MTB,0.681150554591203,-0.24339339339339428,0.12141787880038213,0.33591283505675934,-0.22357000731814924,0.03344220944458298,0.5220651560138351,-0.17168238833750615,0.06319097735267509,0.18465449254932764,-0.19680183175164678,0.013087640543236523
MTD,1.0848951296229357,-0.1997578692493951,0.23797354998627296,0.9773442546026178,-0.13599773226312972,0.17055952961406362,1.0078869837897513,-0.12792958484817096,0.1395560146134882,0.9328105982887042,-0.1145477851795691,0.1100290368153809
MU,0.9963626483563082,-0.7380104138120029,0.4029545385494122,1.0081092467296184,-0.20877424793962474,0.2649358025417001,0.9341620335786361,-0.3468284120290783,0.13049842055794403,0.9639392446963807,-0.1020904806700017,0.09386818293444121
MYL,0.36855146787129944,-0.6104391270049974,0.06996866846012151,-0.14541587280621196,-0.496943560864439,-0.04725217703489315,0.3872245497647671,-0.344634474752441,0.046318280217797936,-0.24782769703284308,-0.25560966677001584,-0.02350280544048744
NAVI,0.018869755804284852,-0.6273814798404962,-0.048879740760331414,-0.0337960673615827,-0.249744602999031,-0.019371346318116656,0.001832033566412148,-0.32149828451669593,-0.010788174737111134,-0.2114742724412097,-0.14682423778267772,-0.021775535238929833
NBL,-0.26847547676789035,-0.7094534898397064,-0.14055068576935925,-0.3430207657939062,-0.24628601944114592,-0.04660971469357744,-0.2307176535454981,-0.412360654893822,-0.03982764694736618,-0.20115020175377343,-0.1217908339899677,-0.015082411078501834
NCLH,0.6319272127377874,-0.4604767879548295,0.15676136630006288,0.35258527145608237,-0.2735401921420799,0.051644814677668904,0.46357879634877236,-0.2296106922828225,0.05742800906267642,0.3259469604494212,-0.14768809133755223,0.029079332751666076
NDAQ,1.078108312301696,-0.16327531257661165,0.212995710902526,0.6005635665582446,-0.17210754892897917,0.08838232847843663,0.6911511130570389,-0.13045631949389735,0.09049986170875401,0.3791015808509749,-0.12256657515569203,0.03751503543727641
NEE,0.9598943792269278,-0.15260612573885046,0.15509442169034449,0.5250998919021356,-0.19148119155463872,0.06245229528940843,1.0179118589908287,-0.1059987091262865,0.13266128286862133,0.580395081867357,-0.1517309402573801,0.058623797778330156
NEM,0.10280884391527367,-0.656581272084805,-0.03799627180183074,-0.04399188720692614,-0.35428393067006403,-0.025794762817234362,-0.07305004150304104,-0.30177592107772433,-0.018808187267287946,-0.15032856716486728,-0.14451622299971123,-0.012628372685150269
NFLX,1.2867129151727184,-0.36767738486213963,0.5933987386640933,0.6481977406368683,-0.38835677174245276,0.17089113572708436,1.2231995285621589,-0.19766927925529887,0.20126348696235308,0.6882322338345788,-0.22128985556620695,0.08526152119360275
NFX,0.19513972353397585,-0.5040017785682522,-0.007951713453133058,-0.1638035258470772,-0.48362639284877884,-0.047952298194263054,0.17244826134552094,-0.21989292761318535,0.014451687973737082,-0.09665971847878531,-0.2334126317684,-0.009855500640759463
NI,0.17229202188090273,-0.6681034482758619,-0.03027502085102307,-0.21412115899748027,-0.6757828669363978,-0.13558527477586257,0.1953000369299853,-0.4309195959363903,0.013535948444011847,-0.181533473327322,-0.43825322067686134,-0.058786812571804625
NKE,0.9098004370391369,-0.26122236283778644,0.19213382865834494,0.3851077271999966,-0.30582422438169066,0.05171963955085346,0.8335773501399509,-0.20147809908928382,0.12045374925036012,0.33437141789095204,-0.20610402570772313,0.03170200134205925
NLSN,0.2350040979858552,-0.36086722809532334,0.027454364561814604,-0.2810240299693079,-0.2789895879406371,-0.046812399787425574,0.09472489241952112,-0.27549819937032605,0.0023788176385075577,-0.4053074236344287,-0.25142569683525406,-0.048990210091995556
NOC,1.9742977058339943,-0.109872241579559,0.38641740365828015,1.4075757196608063,-0.11242319631180153,0.2349400202605032,1.9909644478395179,-0.09985651193150746,0.28681397237335227,1.441999932108652,-0.09985651193150735,0.17976149319658186
NOV,-0.2895533485021325,-0.6952447066990628,-0.13212881854153835,-0.2743846214405667,-0.26620320012923526,-0.04071804150430014,-0.4402388327491228,-0.44844954786386193,-0.06957780855259088,-0.6159151752280142,-0.24147188614504733,-0.049388062417901724
NRG,0.22440763563641317,-0.7615507169410516,0.010009016794855663,0.4736299903047716,-0.3501889391984816,0.07980398660564836,0.18850179024406116,-0.39643170412629114,0.017324095629055236,0.3358751250314335,-0.20488535697709387,0.028904965408106165
NSC,0.7144768288230477,-0.43174061433447086,0.15665309534044258,0.5966787884942241,-0.26466065906075786,0.09341158374679992,0.6632509716490641,-0.2603696835183874,0.08822489960019997,0.5646220414278114,-0.15823325155473011,0.058752673495001684
NTAP,0.48834076334311255,-0.5371864776444928,0.10037433376136118,0.31067806634097284,-0.4236786404949179,0.03803233522916272,0.4392498939637718,-0.3530362104551287,0.05990835710105613,0.24210569065794627,-0.2710239263503227,0.02021752213697825
NTRS,0.7208199152475369,-0.3071446732773948,0.13856833832002935,0.17036631326250967,-0.26429340678078084,0.014160610266619189,0.5202589067219405,-0.1870154164111436,0.06574723438342378,0.051735460119648836,-0.2155304859553273,-0.000388687428796608
NUE,0.3605266774384305,-0.399896711998622,0.061355929336028625,-0.25915889814772874,-0.28466342573886916,-0.05569795045943149,0.3157289884614302,-0.21329653443305907,0.03424159986336295,-0.47107002921371804,-0.22999012688513687,-0.0458286499964794
NVDA,1.8201378806317106,-0.2527407407407404,0.7939905590879559,1.6194622231186269,-0.2583107391424371,0.627924787087907,1.468135705909766,-0.12642267538277308,0.24879830923358548,1.2857546297671882,-0.12811540589706816,0.1898955907922777
NWL,0.29413606108950757,-0.5480051011113136,0.040702500119808915,0.22833270119689333,-0.23106009315623122,0.024294738821635242,-0.14588697872854767,-0.49714012974188526,-0.04477252136923349,0.10097537804445388,-0.16793051360978206,0.005085308544035216
NWS,0.16204231355947799,-0.39933811362382676,0.010495319027099326,-0.5817046607705384,-0.3771197355518947,-0.05600490669026048,0.1399176794708716,-0.29454356527418324,0.009865854036517296,-0.39345138131414753,-0.221332114490568,-0.02462210454615521
NWSA,0.1363834620530291,-0.4347826086956512,0.0035276851335654946,-0.44080433091873017,-0.372594823276444,-0.04547028210871462,0.192191801530596,-0.2764589632559117,0.01737102385896172,-0.261258002188889,-0.2373282899258793,-0.01929876123596619
O,0.22467267780826058,-0.3341804320203301,0.025592278762138765,0.19666069347162796,-0.23066966196571137,0.016972334736266248,0.30650249186589135,-0.23240248032255773,0.03384150327717883,0.2077502040326183,-0.15630829187630801,0.013990149920676043
OKE,0.2748234008986469,-0.7333051563820792,0.03426994034180897,0.30372186594199396,-0.20178001313770122,0.03650774876446983,0.2469954192491556,-0.39163113261814886,0.026874256086804715,0.05307938482474214,-0.14106746487024524,0.0004894899122702689
OMC,0.4349493600459378,-0.25940996948117934,0.0643266144887189,-0.08352546975163368,-0.17309669275230144,-0.01478065039953369,0.08832107591506662,-0.20791072128372468,0.002888796908645297,-0.13022766636519223,-0.12933037842452377,-0.014474160814124115
ORCL,0.4306224629873213,-0.2658446895954999,0.06988356017797659,0.06565114863573425,-0.21293193723922077,-0.001032314699542014,0.33285991657490016,-0.15967359253111257,0.038984473409188425,0.017106757222427,-0.19893825692593914,-0.004739640170571158
